id	date	hm	ta	lux
2737	2020-01-02	00:00	-0.325	0
2738	2020-01-02	00:10	-0.662	0
2739	2020-01-02	00:20	-0.662	0
2740	2020-01-02	00:30	-0.774	0
2741	2020-01-02	00:40	-0.774	0
2742	2020-01-02	00:50	-0.549	0
2743	2020-01-02	01:00	-0.662	0
2744	2020-01-02	01:10	-0.549	0
2745	2020-01-02	01:20	-1.001	0
2746	2020-01-02	01:30	-0.774	0
2747	2020-01-02	01:40	-0.662	0
2748	2020-01-02	01:50	-0.774	0
2749	2020-01-02	02:00	-0.774	0
2750	2020-01-02	02:10	-0.774	0
2751	2020-01-02	02:20	-0.662	0
2752	2020-01-02	02:30	-0.662	0
2753	2020-01-02	02:40	-0.887	0
2754	2020-01-02	02:50	-0.774	0
2755	2020-01-02	03:00	-0.662	0
2756	2020-01-02	03:10	-0.774	0
2757	2020-01-02	03:20	-0.887	0
2758	2020-01-02	03:30	-1.114	0
2759	2020-01-02	03:40	-1.001	0
2760	2020-01-02	03:50	-0.887	0
2761	2020-01-02	04:00	-1.001	0
2762	2020-01-02	04:10	-1.228	0
2763	2020-01-02	04:20	-1.114	0
2764	2020-01-02	04:30	-1.228	0
2765	2020-01-02	04:40	-1.228	0
2766	2020-01-02	04:50	-1.001	0
2767	2020-01-02	05:00	-1.114	0
2768	2020-01-02	05:10	-1.228	0
2769	2020-01-02	05:20	-1.228	0
2770	2020-01-02	05:30	-1.341	0
2771	2020-01-02	05:40	-1.341	0
2772	2020-01-02	05:50	-1.456	0
2773	2020-01-02	06:00	-1.456	0
2774	2020-01-02	06:10	-1.456	0
2775	2020-01-02	06:20	-1.57	0
2776	2020-01-02	06:30	-1.684	0
2777	2020-01-02	06:40	-1.799	0
2778	2020-01-02	06:50	-1.57	0
2779	2020-01-02	07:00	-1.456	0
2780	2020-01-02	07:10	-1.456	0
2781	2020-01-02	07:20	-1.228	0
2782	2020-01-02	07:30	-1.228	0
2783	2020-01-02	07:40	-1.456	0
2784	2020-01-02	07:50	-1.456	0
2785	2020-01-02	08:00	-1.456	0
2786	2020-01-02	08:10	-1.57	0
2787	2020-01-02	08:20	-1.684	21.5
2788	2020-01-02	08:30	-1.684	43.1
2789	2020-01-02	08:40	-1.57	75.3
2790	2020-01-02	08:50	-1.341	118.4
2791	2020-01-02	09:00	-1.228	236.8
2792	2020-01-02	09:10	-1.114	279.9
2793	2020-01-02	09:20	-1.114	322.9
2794	2020-01-02	09:30	-1.341	333.7
2795	2020-01-02	09:40	-1.114	452.1
2796	2020-01-02	09:50	-1.228	581.3
2797	2020-01-02	10:00	-1.114	710.4
2798	2020-01-02	10:10	-1.114	742.7
2799	2020-01-02	10:20	-0.887	968.8
2800	2020-01-02	10:30	-0.887	3444.5
2801	2020-01-02	10:40	-0.102	3788.9
2802	2020-01-02	10:50	0.343	3616.7
2803	2020-01-02	11:00	0.563	4822.3
2804	2020-01-02	11:10	0.563	1550
2805	2020-01-02	11:20	0.453	1334.7
2806	2020-01-02	11:30	0.343	1162.5
2807	2020-01-02	11:40	0.121	1377.8
2808	2020-01-02	11:50	0.121	1248.6
2809	2020-01-02	12:00	0.01	1377.8
2810	2020-01-02	12:10	0.01	1550
2811	2020-01-02	12:20	0.01	1722.2
2812	2020-01-02	12:30	0.121	1980.6
2813	2020-01-02	12:40	0.121	1550
2814	2020-01-02	12:50	0.453	2238.9
2815	2020-01-02	13:00	0.453	1550
2816	2020-01-02	13:10	0.674	1377.8
2817	2020-01-02	13:20	0.453	1550
2818	2020-01-02	13:30	0.563	1550
2819	2020-01-02	13:40	0.784	1377.8
2820	2020-01-02	13:50	0.893	1894.5
2821	2020-01-02	14:00	1.548	2325
2822	2020-01-02	14:10	1.656	1894.5
2823	2020-01-02	14:20	1.548	1722.2
2824	2020-01-02	14:30	1.548	1194.8
2825	2020-01-02	14:40	1.764	2238.9
2826	2020-01-02	14:50	1.764	1313.2
2827	2020-01-02	15:00	1.656	1065.6
2828	2020-01-02	15:10	1.656	904.2
2829	2020-01-02	15:20	1.548	656.6
2830	2020-01-02	15:30	1.656	807.3
2831	2020-01-02	15:40	1.656	1808.3
2832	2020-01-02	15:50	2.088	2066.7
2833	2020-01-02	16:00	2.195	1463.9
2834	2020-01-02	16:10	1.98	710.4
2835	2020-01-02	16:20	1.872	602.8
2836	2020-01-02	16:30	1.656	398.3
2837	2020-01-02	16:40	1.548	161.5
2838	2020-01-02	16:50	1.33	64.6
2839	2020-01-02	17:00	1.112	10.8
2840	2020-01-02	17:10	1.003	0
2841	2020-01-02	17:20	1.112	0
2842	2020-01-02	17:30	1.003	0
2843	2020-01-02	17:40	1.003	0
2844	2020-01-02	17:50	1.003	0
2845	2020-01-02	18:00	1.003	0
2846	2020-01-02	18:10	0.893	0
2847	2020-01-02	18:20	0.674	0
2848	2020-01-02	18:30	0.563	0
2849	2020-01-02	18:40	0.563	0
2850	2020-01-02	18:50	0.343	0
2851	2020-01-02	19:00	0.453	0
2852	2020-01-02	19:10	0.563	0
2853	2020-01-02	19:20	0.563	0
2854	2020-01-02	19:30	0.232	0
2855	2020-01-02	19:40	0.343	0
2856	2020-01-02	19:50	0.453	0
2857	2020-01-02	20:00	0.453	0
2858	2020-01-02	20:10	0.563	0
2859	2020-01-02	20:20	0.563	0
2860	2020-01-02	20:30	0.563	0
2861	2020-01-02	20:40	0.563	0
2862	2020-01-02	20:50	0.674	0
2863	2020-01-02	21:00	1.112	0
2864	2020-01-02	21:10	1.33	0
2865	2020-01-02	21:20	2.303	0
2866	2020-01-02	21:30	3.367	0
2867	2020-01-02	21:40	4.207	0
2868	2020-01-02	21:50	4.415	0
2869	2020-01-02	22:00	4.207	0
2870	2020-01-02	22:10	4.207	0
2871	2020-01-02	22:20	4.207	0
2872	2020-01-02	22:30	4.311	0
2873	2020-01-02	22:40	4.519	0
2874	2020-01-02	22:50	4.519	0
2875	2020-01-02	23:00	4.623	0
2876	2020-01-02	23:10	4.831	0
2877	2020-01-02	23:20	5.037	0
2878	2020-01-02	23:30	5.141	0
2879	2020-01-02	23:40	5.347	0
2880	2020-01-02	23:50	5.45	0
2881	2020-01-03	00:00	5.757	0
2882	2020-01-03	00:10	5.655	0
2883	2020-01-03	00:20	5.552	0
2884	2020-01-03	00:30	5.655	0
2885	2020-01-03	00:40	5.655	0
2886	2020-01-03	00:50	5.757	0
2887	2020-01-03	01:00	5.962	0
2888	2020-01-03	01:10	6.166	0
2889	2020-01-03	01:20	6.166	0
2890	2020-01-03	01:30	6.37	0
2891	2020-01-03	01:40	6.573	0
2892	2020-01-03	01:50	6.573	0
2893	2020-01-03	02:00	6.674	0
2894	2020-01-03	02:10	6.674	0
2895	2020-01-03	02:20	6.674	0
2896	2020-01-03	02:30	6.573	0
2897	2020-01-03	02:40	6.573	0
2898	2020-01-03	02:50	6.573	0
2899	2020-01-03	03:00	6.573	0
2900	2020-01-03	03:10	6.674	0
2901	2020-01-03	03:20	6.674	0
2902	2020-01-03	03:30	6.775	0
2903	2020-01-03	03:40	6.674	0
2904	2020-01-03	03:50	6.877	0
2905	2020-01-03	04:00	6.978	0
2906	2020-01-03	04:10	6.877	0
2907	2020-01-03	04:20	6.877	0
2908	2020-01-03	04:30	6.978	0
2909	2020-01-03	04:40	7.079	0
2910	2020-01-03	04:50	7.28	0
2911	2020-01-03	05:00	7.481	0
2912	2020-01-03	05:10	7.381	0
2913	2020-01-03	05:20	7.381	0
2914	2020-01-03	05:30	7.179	0
2915	2020-01-03	05:40	7.28	0
2916	2020-01-03	05:50	7.179	0
2917	2020-01-03	06:00	7.28	0
2918	2020-01-03	06:10	7.481	0
2919	2020-01-03	06:20	7.682	0
2920	2020-01-03	06:30	7.782	0
2921	2020-01-03	06:40	7.782	0
2922	2020-01-03	06:50	7.983	0
2923	2020-01-03	07:00	7.983	0
2924	2020-01-03	07:10	8.082	0
2925	2020-01-03	07:20	8.082	0
2926	2020-01-03	07:30	8.182	0
2927	2020-01-03	07:40	8.282	0
2928	2020-01-03	07:50	8.382	0
2929	2020-01-03	08:00	8.481	0
2930	2020-01-03	08:10	8.581	0
2931	2020-01-03	08:20	8.581	32.3
2932	2020-01-03	08:30	8.581	96.9
2933	2020-01-03	08:40	8.581	161.5
2934	2020-01-03	08:50	8.779	226
2935	2020-01-03	09:00	8.68	290.6
2936	2020-01-03	09:10	8.779	527.4
2937	2020-01-03	09:20	8.978	818.1
2938	2020-01-03	09:30	9.077	1076.4
2939	2020-01-03	09:40	9.176	1463.9
2940	2020-01-03	09:50	9.472	3272.2
2941	2020-01-03	10:00	9.768	6200
2942	2020-01-03	10:10	9.866	5511.1
2943	2020-01-03	10:20	9.866	3616.7
2944	2020-01-03	10:30	9.472	3444.5
2945	2020-01-03	10:40	9.472	6200
2946	2020-01-03	10:50	10.748	20666.8
2947	2020-01-03	11:00	11.236	17222.3
2948	2020-01-03	11:10	11.528	22044.6
2949	2020-01-03	11:20	11.528	21355.7
2950	2020-01-03	11:30	11.236	18600.1
2951	2020-01-03	11:40	11.625	18600.1
2952	2020-01-03	11:50	11.819	16533.4
2953	2020-01-03	12:00	11.236	11711.2
2954	2020-01-03	12:10	10.161	1808.3
2955	2020-01-03	12:20	9.472	1324
2956	2020-01-03	12:30	9.275	1033.3
2957	2020-01-03	12:40	9.176	1194.8
2958	2020-01-03	12:50	9.176	1162.5
2959	2020-01-03	13:00	9.077	1087.2
2960	2020-01-03	13:10	9.077	1980.6
2961	2020-01-03	13:20	9.176	2066.7
2962	2020-01-03	13:30	9.176	2152.8
2963	2020-01-03	13:40	9.275	1894.5
2964	2020-01-03	13:50	9.965	2411.1
2965	2020-01-03	14:00	9.571	1550
2966	2020-01-03	14:10	9.472	1463.9
2967	2020-01-03	14:20	9.768	1808.3
2968	2020-01-03	14:30	9.472	1377.8
2969	2020-01-03	14:40	9.275	462.9
2970	2020-01-03	14:50	9.275	462.9
2971	2020-01-03	15:00	9.275	753.5
2972	2020-01-03	15:10	9.373	441.3
2973	2020-01-03	15:20	9.373	430.6
2974	2020-01-03	15:30	9.373	387.5
2975	2020-01-03	15:40	9.373	462.9
2976	2020-01-03	15:50	9.373	193.8
2977	2020-01-03	16:00	9.275	183
2978	2020-01-03	16:10	9.275	107.6
2979	2020-01-03	16:20	9.275	75.3
2980	2020-01-03	16:30	9.275	64.6
2981	2020-01-03	16:40	9.176	21.5
2982	2020-01-03	16:50	9.176	0
2983	2020-01-03	17:00	9.077	0
2984	2020-01-03	17:10	8.978	0
2985	2020-01-03	17:20	8.978	0
2986	2020-01-03	17:30	8.978	0
2987	2020-01-03	17:40	8.978	0
2988	2020-01-03	17:50	8.879	0
2989	2020-01-03	18:00	8.779	0
2990	2020-01-03	18:10	8.779	0
2991	2020-01-03	18:20	8.779	0
2992	2020-01-03	18:30	8.68	0
2993	2020-01-03	18:40	8.68	0
2994	2020-01-03	18:50	8.481	0
2995	2020-01-03	19:00	8.481	0
2996	2020-01-03	19:10	8.481	0
2997	2020-01-03	19:20	8.481	0
2998	2020-01-03	19:30	8.481	0
2999	2020-01-03	19:40	8.481	0
3000	2020-01-03	19:50	8.581	0
3001	2020-01-03	20:00	8.581	0
3002	2020-01-03	20:10	8.481	0
3003	2020-01-03	20:20	8.481	0
3004	2020-01-03	20:30	8.481	0
3005	2020-01-03	20:40	8.481	0
3006	2020-01-03	20:50	8.481	0
3007	2020-01-03	21:00	8.481	0
3008	2020-01-03	21:10	8.581	0
3009	2020-01-03	21:20	8.581	0
3010	2020-01-03	21:30	8.581	0
3011	2020-01-03	21:40	8.581	0
3012	2020-01-03	21:50	8.68	0
3013	2020-01-03	22:00	8.68	0
3014	2020-01-03	22:10	8.779	0
3015	2020-01-03	22:20	8.779	0
3016	2020-01-03	22:30	8.879	0
3017	2020-01-03	22:40	8.879	0
3018	2020-01-03	22:50	8.978	0
3019	2020-01-03	23:00	8.978	0
3020	2020-01-03	23:10	8.978	0
3021	2020-01-03	23:20	8.978	0
3022	2020-01-03	23:30	8.978	0
3023	2020-01-03	23:40	8.978	0
3024	2020-01-03	23:50	8.879	0
3025	2020-01-04	00:00	8.879	0
3026	2020-01-04	00:10	8.879	0
3027	2020-01-04	00:20	8.779	0
3028	2020-01-04	00:30	8.779	0
3029	2020-01-04	00:40	8.779	0
3030	2020-01-04	00:50	8.779	0
3031	2020-01-04	01:00	8.879	0
3032	2020-01-04	01:10	8.879	0
3033	2020-01-04	01:20	8.879	0
3034	2020-01-04	01:30	8.879	0
3035	2020-01-04	01:40	8.879	0
3036	2020-01-04	01:50	8.879	0
3037	2020-01-04	02:00	8.879	0
3038	2020-01-04	02:10	8.879	0
3039	2020-01-04	02:20	8.779	0
3040	2020-01-04	02:30	8.779	0
3041	2020-01-04	02:40	8.779	0
3042	2020-01-04	02:50	8.779	0
3043	2020-01-04	03:00	8.779	0
3044	2020-01-04	03:10	8.779	0
3045	2020-01-04	03:20	8.779	0
3046	2020-01-04	03:30	8.779	0
3047	2020-01-04	03:40	8.779	0
3048	2020-01-04	03:50	8.68	0
3049	2020-01-04	04:00	8.68	0
3050	2020-01-04	04:10	8.68	0
3051	2020-01-04	04:20	8.68	0
3052	2020-01-04	04:30	8.581	0
3053	2020-01-04	04:40	8.382	0
3054	2020-01-04	04:50	8.282	0
3055	2020-01-04	05:00	8.282	0
3056	2020-01-04	05:10	8.282	0
3057	2020-01-04	05:20	8.282	0
3058	2020-01-04	05:30	8.282	0
3059	2020-01-04	05:40	8.282	0
3060	2020-01-04	05:50	8.182	0
3061	2020-01-04	06:00	8.082	0
3062	2020-01-04	06:10	7.983	0
3063	2020-01-04	06:20	7.882	0
3064	2020-01-04	06:30	7.782	0
3065	2020-01-04	06:40	7.582	0
3066	2020-01-04	06:50	7.381	0
3067	2020-01-04	07:00	7.179	0
3068	2020-01-04	07:10	7.079	0
3069	2020-01-04	07:20	7.179	0
3070	2020-01-04	07:30	6.978	0
3071	2020-01-04	07:40	7.079	0
3072	2020-01-04	07:50	6.978	0
3073	2020-01-04	08:00	6.877	0
3074	2020-01-04	08:10	6.775	0
3075	2020-01-04	08:20	6.674	0
3076	2020-01-04	08:30	6.573	10.8
3077	2020-01-04	08:40	6.471	32.3
3078	2020-01-04	08:50	6.573	86.1
3079	2020-01-04	09:00	6.471	129.2
3080	2020-01-04	09:10	6.37	193.8
3081	2020-01-04	09:20	6.268	333.7
3082	2020-01-04	09:30	6.37	473.6
3083	2020-01-04	09:40	6.573	441.3
3084	2020-01-04	09:50	6.978	699.7
3085	2020-01-04	10:00	7.481	871.9
3086	2020-01-04	10:10	7.782	979.5
3087	2020-01-04	10:20	7.682	1076.4
3088	2020-01-04	10:30	7.381	828.8
3089	2020-01-04	10:40	7.079	796.5
3090	2020-01-04	10:50	6.978	850.4
3091	2020-01-04	11:00	7.079	1636.1
3092	2020-01-04	11:10	7.28	1237.9
3093	2020-01-04	11:20	7.481	5166.7
3094	2020-01-04	11:30	7.882	3788.9
3095	2020-01-04	11:40	8.082	5338.9
3096	2020-01-04	11:50	10.063	15844.5
3097	2020-01-04	12:00	10.651	15155.7
3098	2020-01-04	12:10	10.846	15155.7
3099	2020-01-04	12:20	11.334	3444.5
3100	2020-01-04	12:30	10.063	2325
3101	2020-01-04	12:40	9.472	1377.8
3102	2020-01-04	12:50	9.472	2669.5
3103	2020-01-04	13:00	9.571	6200
3104	2020-01-04	13:10	10.161	7577.8
3105	2020-01-04	13:20	10.259	6544.5
3106	2020-01-04	13:30	10.259	6544.5
3107	2020-01-04	13:40	10.063	6200
3108	2020-01-04	13:50	9.571	5511.1
3109	2020-01-04	14:00	9.472	6200
3110	2020-01-04	14:10	9.373	5511.1
3111	2020-01-04	14:20	9.275	4994.5
3112	2020-01-04	14:30	9.373	5338.9
3113	2020-01-04	14:40	9.373	5166.7
3114	2020-01-04	14:50	9.176	4477.8
3115	2020-01-04	15:00	8.978	4477.8
3116	2020-01-04	15:10	8.978	3444.5
3117	2020-01-04	15:20	8.879	3616.7
3118	2020-01-04	15:30	8.879	3444.5
3119	2020-01-04	15:40	8.481	2152.8
3120	2020-01-04	15:50	8.082	1550
3121	2020-01-04	16:00	8.082	1087.2
3122	2020-01-04	16:10	8.082	1054.9
3123	2020-01-04	16:20	8.182	1033.3
3124	2020-01-04	16:30	8.182	807.3
3125	2020-01-04	16:40	7.983	258.3
3126	2020-01-04	16:50	7.782	96.9
3127	2020-01-04	17:00	7.381	32.3
3128	2020-01-04	17:10	7.179	0
3129	2020-01-04	17:20	6.978	0
3130	2020-01-04	17:30	6.775	0
3131	2020-01-04	17:40	6.877	0
3132	2020-01-04	17:50	6.978	0
3133	2020-01-04	18:00	6.978	0
3134	2020-01-04	18:10	7.079	0
3135	2020-01-04	18:20	6.877	0
3136	2020-01-04	18:30	6.573	0
3137	2020-01-04	18:40	6.37	0
3138	2020-01-04	18:50	6.37	0
3139	2020-01-04	19:00	6.064	0
3140	2020-01-04	19:10	5.86	0
3141	2020-01-04	19:20	5.655	0
3142	2020-01-04	19:30	5.655	0
3143	2020-01-04	19:40	5.45	0
3144	2020-01-04	19:50	5.347	0
3145	2020-01-04	20:00	5.552	0
3146	2020-01-04	20:10	5.552	0
3147	2020-01-04	20:20	5.347	0
3148	2020-01-04	20:30	5.45	0
3149	2020-01-04	20:40	5.45	0
3150	2020-01-04	20:50	5.552	0
3151	2020-01-04	21:00	5.655	0
3152	2020-01-04	21:10	5.45	0
3153	2020-01-04	21:20	5.45	0
3154	2020-01-04	21:30	5.347	0
3155	2020-01-04	21:40	5.655	0
3156	2020-01-04	21:50	5.655	0
3157	2020-01-04	22:00	5.757	0
3158	2020-01-04	22:10	5.45	0
3159	2020-01-04	22:20	5.244	0
3160	2020-01-04	22:30	5.45	0
3161	2020-01-04	22:40	5.655	0
3162	2020-01-04	22:50	5.757	0
3163	2020-01-04	23:00	5.757	0
3164	2020-01-04	23:10	5.757	0
3165	2020-01-04	23:20	5.552	0
3166	2020-01-04	23:30	5.552	0
3167	2020-01-04	23:40	5.347	0
3168	2020-01-04	23:50	5.037	0
3169	2020-01-05	00:00	5.037	0
3170	2020-01-05	00:10	5.141	0
3171	2020-01-05	00:20	5.244	0
3172	2020-01-05	00:30	5.347	0
3173	2020-01-05	00:40	5.347	0
3174	2020-01-05	00:50	5.037	0
3175	2020-01-05	01:00	4.623	0
3176	2020-01-05	01:10	4.934	0
3177	2020-01-05	01:20	5.037	0
3178	2020-01-05	01:30	4.934	0
3179	2020-01-05	01:40	4.623	0
3180	2020-01-05	01:50	4.207	0
3181	2020-01-05	02:00	4.415	0
3182	2020-01-05	02:10	4.311	0
3183	2020-01-05	02:20	4.519	0
3184	2020-01-05	02:30	4.831	0
3185	2020-01-05	02:40	4.831	0
3186	2020-01-05	02:50	4.831	0
3187	2020-01-05	03:00	4.519	0
3188	2020-01-05	03:10	4.519	0
3189	2020-01-05	03:20	4.102	0
3190	2020-01-05	03:30	3.893	0
3191	2020-01-05	03:40	3.998	0
3192	2020-01-05	03:50	4.207	0
3193	2020-01-05	04:00	4.207	0
3194	2020-01-05	04:10	4.311	0
3195	2020-01-05	04:20	4.415	0
3196	2020-01-05	04:30	4.207	0
3197	2020-01-05	04:40	3.998	0
3198	2020-01-05	04:50	3.578	0
3199	2020-01-05	05:00	3.155	0
3200	2020-01-05	05:10	2.837	0
3201	2020-01-05	05:20	2.73	0
3202	2020-01-05	05:30	2.943	0
3203	2020-01-05	05:40	3.049	0
3204	2020-01-05	05:50	3.049	0
3205	2020-01-05	06:00	2.837	0
3206	2020-01-05	06:10	2.624	0
3207	2020-01-05	06:20	2.303	0
3208	2020-01-05	06:30	2.088	0
3209	2020-01-05	06:40	2.088	0
3210	2020-01-05	06:50	2.303	0
3211	2020-01-05	07:00	2.624	0
3212	2020-01-05	07:10	2.517	0
3213	2020-01-05	07:20	2.624	0
3214	2020-01-05	07:30	2.624	0
3215	2020-01-05	07:40	2.517	0
3216	2020-01-05	07:50	2.195	0
3217	2020-01-05	08:00	2.195	21.5
3218	2020-01-05	08:10	2.303	43.1
3219	2020-01-05	08:20	2.195	107.6
3220	2020-01-05	08:30	2.088	258.3
3221	2020-01-05	08:40	2.195	538.2
3222	2020-01-05	08:50	2.303	613.5
3223	2020-01-05	09:00	2.195	721.2
3224	2020-01-05	09:10	2.41	2583.4
3225	2020-01-05	09:20	3.367	9300.1
3226	2020-01-05	09:30	4.415	13089
3227	2020-01-05	09:40	6.37	24800.2
3228	2020-01-05	09:50	8.282	26178
3229	2020-01-05	10:00	9.373	26178
3230	2020-01-05	10:10	10.063	26178
3231	2020-01-05	10:20	10.063	27555.7
3232	2020-01-05	10:30	11.334	26178
3233	2020-01-05	10:40	11.041	26178
3234	2020-01-05	10:50	11.722	26178
3235	2020-01-05	11:00	12.98	24800.2
3236	2020-01-05	11:10	12.98	24800.2
3237	2020-01-05	11:20	13.654	24800.2
3238	2020-01-05	11:30	14.038	23422.4
3239	2020-01-05	11:40	14.134	22044.6
3240	2020-01-05	11:50	14.325	21355.7
3241	2020-01-05	12:00	14.325	19289
3242	2020-01-05	12:10	14.134	17222.3
3243	2020-01-05	12:20	13.461	14466.8
3244	2020-01-05	12:30	13.269	12400.1
3245	2020-01-05	12:40	12.98	11022.3
3246	2020-01-05	12:50	12.207	9300.1
3247	2020-01-05	13:00	12.11	7577.8
3248	2020-01-05	13:10	11.528	7233.4
3249	2020-01-05	13:20	11.625	7233.4
3250	2020-01-05	13:30	11.819	7233.4
3251	2020-01-05	13:40	12.013	6544.5
3252	2020-01-05	13:50	11.625	6544.5
3253	2020-01-05	14:00	11.625	6200
3254	2020-01-05	14:10	11.625	6200
3255	2020-01-05	14:20	11.722	6200
3256	2020-01-05	14:30	11.528	6200
3257	2020-01-05	14:40	11.722	5511.1
3258	2020-01-05	14:50	11.819	5511.1
3259	2020-01-05	15:00	11.722	5166.7
3260	2020-01-05	15:10	11.431	4650
3261	2020-01-05	15:20	11.431	4133.4
3262	2020-01-05	15:30	11.236	3788.9
3263	2020-01-05	15:40	10.944	2583.4
3264	2020-01-05	15:50	10.357	1722.2
3265	2020-01-05	16:00	9.965	1377.8
3266	2020-01-05	16:10	9.965	1162.5
3267	2020-01-05	16:20	9.472	1141
3268	2020-01-05	16:30	9.472	882.6
3269	2020-01-05	16:40	9.176	161.5
3270	2020-01-05	16:50	8.68	64.6
3271	2020-01-05	17:00	9.077	32.3
3272	2020-01-05	17:10	8.282	10.8
3273	2020-01-05	17:20	7.882	0
3274	2020-01-05	17:30	7.481	0
3275	2020-01-05	17:40	7.28	0
3276	2020-01-05	17:50	6.877	0
3277	2020-01-05	18:00	6.775	0
3278	2020-01-05	18:10	6.877	0
3279	2020-01-05	18:20	6.471	0
3280	2020-01-05	18:30	6.471	0
3281	2020-01-05	18:40	6.166	0
3282	2020-01-05	18:50	6.064	0
3283	2020-01-05	19:00	5.86	0
3284	2020-01-05	19:10	5.757	0
3285	2020-01-05	19:20	5.45	0
3286	2020-01-05	19:30	5.347	0
3287	2020-01-05	19:40	5.037	0
3288	2020-01-05	19:50	4.623	0
3289	2020-01-05	20:00	4.623	0
3290	2020-01-05	20:10	4.727	0
3291	2020-01-05	20:20	4.623	0
3292	2020-01-05	20:30	4.415	0
3293	2020-01-05	20:40	4.102	0
3294	2020-01-05	20:50	4.102	0
3295	2020-01-05	21:00	3.788	0
3296	2020-01-05	21:10	3.893	0
3297	2020-01-05	21:20	4.102	0
3298	2020-01-05	21:30	3.998	0
3299	2020-01-05	21:40	3.998	0
3300	2020-01-05	21:50	3.683	0
3301	2020-01-05	22:00	3.367	0
3302	2020-01-05	22:10	3.367	0
3303	2020-01-05	22:20	2.41	0
3304	2020-01-05	22:30	2.195	0
3305	2020-01-05	22:40	2.624	0
3306	2020-01-05	22:50	2.195	0
3307	2020-01-05	23:00	2.517	0
3308	2020-01-05	23:10	2.624	0
3309	2020-01-05	23:20	2.624	0
3310	2020-01-05	23:30	2.41	0
3311	2020-01-05	23:40	2.517	0
3312	2020-01-05	23:50	2.303	0
3313	2020-01-06	00:00	2.624	0
3314	2020-01-06	00:10	2.73	0
3315	2020-01-06	00:20	2.624	0
3316	2020-01-06	00:30	2.303	0
3317	2020-01-06	00:40	2.088	0
3318	2020-01-06	00:50	1.439	0
3319	2020-01-06	01:00	1.548	0
3320	2020-01-06	01:10	1.872	0
3321	2020-01-06	01:20	2.088	0
3322	2020-01-06	01:30	1.872	0
3323	2020-01-06	01:40	1.548	0
3324	2020-01-06	01:50	1.548	0
3325	2020-01-06	02:00	1.112	0
3326	2020-01-06	02:10	0.784	0
3327	2020-01-06	02:20	0.674	0
3328	2020-01-06	02:30	1.003	0
3329	2020-01-06	02:40	1.439	0
3330	2020-01-06	02:50	1.656	0
3331	2020-01-06	03:00	1.439	0
3332	2020-01-06	03:10	1.003	0
3333	2020-01-06	03:20	0.674	0
3334	2020-01-06	03:30	0.453	0
3335	2020-01-06	03:40	0.893	0
3336	2020-01-06	03:50	1.003	0
3337	2020-01-06	04:00	1.112	0
3338	2020-01-06	04:10	1.003	0
3339	2020-01-06	04:20	0.674	0
3340	2020-01-06	04:30	0.232	0
3341	2020-01-06	04:40	0.232	0
3342	2020-01-06	04:50	0.893	0
3343	2020-01-06	05:00	0.893	0
3344	2020-01-06	05:10	0.563	0
3345	2020-01-06	05:20	0.563	0
3346	2020-01-06	05:30	0.784	0
3347	2020-01-06	05:40	0.453	0
3348	2020-01-06	05:50	0.453	0
3349	2020-01-06	06:00	0.453	0
3350	2020-01-06	06:10	0.674	0
3351	2020-01-06	06:20	0.563	0
3352	2020-01-06	06:30	0.563	0
3353	2020-01-06	06:40	0.784	0
3354	2020-01-06	06:50	0.674	0
3355	2020-01-06	07:00	0.674	0
3356	2020-01-06	07:10	0.674	0
3357	2020-01-06	07:20	0.343	0
3358	2020-01-06	07:30	-0.102	0
3359	2020-01-06	07:40	-0.213	0
3360	2020-01-06	07:50	-0.325	0
3361	2020-01-06	08:00	-0.102	32.3
3362	2020-01-06	08:10	-0.213	64.6
3363	2020-01-06	08:20	-0.213	129.2
3364	2020-01-06	08:30	-0.437	183
3365	2020-01-06	08:40	-0.549	301.4
3366	2020-01-06	08:50	-0.102	441.3
3367	2020-01-06	09:00	0.121	516.7
3368	2020-01-06	09:10	0.343	1980.6
3369	2020-01-06	09:20	1.33	9300.1
3370	2020-01-06	09:30	2.195	13089
3371	2020-01-06	09:40	3.788	24800.2
3372	2020-01-06	09:50	5.962	27555.7
3373	2020-01-06	10:00	6.674	27555.7
3374	2020-01-06	10:10	7.28	28933.5
3375	2020-01-06	10:20	7.983	28933.5
3376	2020-01-06	10:30	8.581	27555.7
3377	2020-01-06	10:40	9.077	26178
3378	2020-01-06	10:50	8.481	26178
3379	2020-01-06	11:00	8.779	26178
3380	2020-01-06	11:10	8.779	24800.2
3381	2020-01-06	11:20	10.748	24800.2
3382	2020-01-06	11:30	11.528	24800.2
3383	2020-01-06	11:40	11.041	23422.4
3384	2020-01-06	11:50	12.11	22044.6
3385	2020-01-06	12:00	12.11	20666.8
3386	2020-01-06	12:10	11.819	17911.2
3387	2020-01-06	12:20	11.528	15155.7
3388	2020-01-06	12:30	11.041	13089
3389	2020-01-06	12:40	10.455	11022.3
3390	2020-01-06	12:50	9.669	9300.1
3391	2020-01-06	13:00	9.373	7577.8
3392	2020-01-06	13:10	7.983	7233.4
3393	2020-01-06	13:20	7.381	6544.5
3394	2020-01-06	13:30	7.582	7233.4
3395	2020-01-06	13:40	7.682	6544.5
3396	2020-01-06	13:50	7.682	6544.5
3397	2020-01-06	14:00	7.179	6200
3398	2020-01-06	14:10	7.782	6200
3399	2020-01-06	14:20	8.082	6200
3400	2020-01-06	14:30	8.082	6544.5
3401	2020-01-06	14:40	7.983	6200
